S,District,Division,Max_Temp,Min_Temp,Avg_Temp,Humidity,Rainfall,Rainfall_Lag_7,Rainfall_Lag_14,Rainfall_Lag_21,Rainfall_Lag_30,Temp_Lag_7,Humidity_Lag_7,Humidity_Lag_14,Humidity_Lag_21,Humidity_Lag_30,Dengue_Lag_7,Population_Density,Urban_Index,Dengue_case
1/21/2025,Pabna,Rajshahi,34.17,26.6,30.39,57.72,1.75,22.4,0.23,0,0,27.54,59.8,52.24,0,0,201,1423.14,0.25,0
1/22/2025,Pabna,Rajshahi,36.08,31,33.54,59.48,0.34,23.43,4.32,3.71,0,27.71,60.36,54.06,64.71,0,203,1423.14,0.25,1
1/23/2025,Pabna,Rajshahi,32.56,26.31,29.43,53.69,2.21,19.31,2.84,2.28,0,28.67,60.51,53.02,67.33,0,208,1423.14,0.25,0
1/24/2025,Pabna,Rajshahi,33.73,25.57,29.65,63.56,0.89,17.69,3,4.49,0,29.01,58.73,54.65,50.23,0,206,1423.14,0.25,0
1/25/2025,Pabna,Rajshahi,35.89,26.61,31.25,67.6,1.46,13.77,4.46,4.7,0,29.29,59.46,58.36,58.9,0,200,1423.14,0.25,0
1/26/2025,Pabna,Rajshahi,31.48,25.69,28.58,67.22,1.7,13.3,0.42,3.52,0,30.64,60.68,61.7,59.71,0,210,1423.14,0.25,0
1/27/2025,Pabna,Rajshahi,25.44,19.6,22.52,56.97,4.13,12.73,1.12,2.79,0,30.67,62.18,56.89,58.37,0,225,1423.14,0.25,0
1/28/2025,Pabna,Rajshahi,29.45,24.39,26.92,61.45,1.4,12.48,0.71,0.23,0,29.34,60.89,53.77,52.24,0,207,1423.14,0.25,0
1/29/2025,Pabna,Rajshahi,30.42,21.68,26.05,50.66,3.1,12.13,4.46,4.32,0,28.84,61.43,58.47,54.06,0,209,1423.14,0.25,0
1/30/2025,Pabna,Rajshahi,31.51,22.97,27.24,62.35,0.17,14.89,3.83,2.84,0,27.77,60.17,66.14,53.02,0,202,1423.14,0.25,1
1/31/2025,Pabna,Rajshahi,29.29,22.56,25.92,68.47,4.9,12.85,4.81,3,3.71,27.46,61.4,58.45,54.65,64.71,207,1423.14,0.25,0
2/1/2025,Pabna,Rajshahi,26.04,19.82,22.93,64.95,2.66,16.85,1.93,4.46,2.28,26.93,62.1,59.08,58.36,67.33,207,1423.14,0.25,0
2/2/2025,Pabna,Rajshahi,31.82,22.18,27,59.97,0.77,18.06,2.27,0.42,4.49,25.74,61.73,56.7,61.7,50.23,200,1423.14,0.25,0
2/3/2025,Pabna,Rajshahi,36.58,26.74,31.66,64.69,3.43,17.13,4.38,1.12,4.7,25.51,60.69,65.99,56.89,58.9,194,1423.14,0.25,0
2/4/2025,Pabna,Rajshahi,28.97,21.83,25.4,56.87,3.45,16.43,1.75,0.71,3.52,26.82,61.79,57.72,53.77,59.71,195,1423.14,0.25,0
2/5/2025,Pabna,Rajshahi,35.42,28.26,31.84,51.39,1.2,18.47,0.34,4.46,2.79,26.6,61.14,59.48,58.47,58.37,183,1423.14,0.25,0
2/6/2025,Pabna,Rajshahi,31.47,26,28.73,55.35,2.95,16.58,2.21,3.83,0.23,27.43,61.24,53.69,66.14,52.24,200,1423.14,0.25,0
2/7/2025,Pabna,Rajshahi,31.73,26.59,29.16,67.99,3.15,19.36,0.89,4.81,4.32,27.64,60.24,63.56,58.45,54.06,200,1423.14,0.25,0
2/8/2025,Pabna,Rajshahi,33.16,24.28,28.72,63.53,1.12,17.61,1.46,1.93,2.84,28.1,60.18,67.6,59.08,53.02,204,1423.14,0.25,0
2/9/2025,Pabna,Rajshahi,34.3,27.4,30.85,61.24,1.06,16.07,1.7,2.27,3,28.93,59.97,67.22,56.7,54.65,203,1423.14,0.25,0
2/10/2025,Pabna,Rajshahi,33.63,27.88,30.75,64.98,3.38,16.36,4.13,4.38,4.46,29.48,60.15,56.97,65.99,58.36,209,1423.14,0.25,1
2/11/2025,Pabna,Rajshahi,25.99,19.94,22.97,50.05,3.21,16.31,1.4,1.75,0.42,29.35,60.19,61.45,57.72,61.7,223,1423.14,0.25,0
2/12/2025,Pabna,Rajshahi,32.6,24.74,28.67,65.9,0.59,16.07,3.1,0.34,1.12,29,59.22,50.66,59.48,56.89,228,1423.14,0.25,0
2/13/2025,Pabna,Rajshahi,36.58,27.13,31.86,66.95,1.71,15.46,0.17,2.21,0.71,28.55,61.29,62.35,53.69,53.77,220,1423.14,0.25,2
2/14/2025,Pabna,Rajshahi,32.66,25.84,29.25,67.33,0.21,14.23,4.9,0.89,4.46,29,62.95,68.47,63.56,58.47,221,1423.14,0.25,0
2/15/2025,Pabna,Rajshahi,33.21,28.16,30.69,69.53,1.29,11.29,2.66,1.46,3.83,29.01,62.85,64.95,67.6,66.14,217,1423.14,0.25,0
2/16/2025,Pabna,Rajshahi,25.84,16.37,21.1,50.44,1.44,11.46,0.77,1.7,4.81,29.29,63.71,59.97,67.22,58.45,234,1423.14,0.25,0
2/17/2025,Pabna,Rajshahi,26.41,20.84,23.63,57.37,3.3,11.84,3.43,4.13,1.93,27.9,62.17,64.69,56.97,59.08,233,1423.14,0.25,1
2/18/2025,Pabna,Rajshahi,27.68,18.28,22.98,53.05,1.1,11.75,3.45,1.4,2.27,26.88,61.08,56.87,61.45,56.7,228,1423.14,0.25,1
2/19/2025,Pabna,Rajshahi,34.27,28.36,31.32,58,1.41,9.64,1.2,3.1,4.38,26.88,61.51,51.39,50.66,65.99,228,1423.14,0.25,0
2/20/2025,Pabna,Rajshahi,33.13,27.69,30.41,63.83,0.02,10.47,2.95,0.17,1.75,27.26,60.38,55.35,62.35,57.72,218,1423.14,0.25,0
2/21/2025,Pabna,Rajshahi,35.36,25.5,30.43,56.33,0.13,8.78,3.15,4.9,0.34,27.05,59.93,67.99,68.47,59.48,210,1423.14,0.25,0
2/22/2025,Pabna,Rajshahi,30.34,24.18,27.26,65.1,3.17,8.7,1.12,2.66,2.21,27.22,58.36,63.53,64.95,53.69,205,1423.14,0.25,0
2/23/2025,Pabna,Rajshahi,33.78,27.72,30.75,54.19,2.18,10.58,1.06,0.77,0.89,26.73,57.73,61.24,59.97,63.56,205,1423.14,0.25,0
2/24/2025,Pabna,Rajshahi,30.5,22.69,26.6,66.5,1.52,11.31,3.38,3.43,1.46,28.11,58.27,64.98,64.69,67.6,195,1423.14,0.25,0
2/25/2025,Pabna,Rajshahi,27.8,22.32,25.06,63.99,3,9.54,3.21,3.45,1.7,28.53,59.57,50.05,56.87,67.22,203,1423.14,0.25,0
2/26/2025,Pabna,Rajshahi,33.87,24.61,29.24,55.14,1.49,11.43,0.59,1.2,4.13,28.83,61.13,65.9,51.39,56.97,210,1423.14,0.25,0
2/27/2025,Pabna,Rajshahi,26.83,17.46,22.14,60.07,0.91,11.51,1.71,2.95,1.4,28.54,60.73,66.95,55.35,61.45,220,1423.14,0.25,0
2/28/2025,Pabna,Rajshahi,27.63,17.74,22.68,56.19,1.39,12.4,0.21,3.15,3.1,27.36,60.19,67.33,67.99,50.66,214,1423.14,0.25,0
3/1/2025,Pabna,Rajshahi,34.6,27.72,31.16,55.03,2.42,13.65,1.29,1.12,0.17,26.25,60.17,69.53,63.53,62.35,215,1423.14,0.25,0
3/2/2025,Pabna,Rajshahi,27.51,18.03,22.77,63.4,0.15,12.91,1.44,1.06,4.9,26.81,58.73,50.44,61.24,68.47,202,1423.14,0.25,0
3/3/2025,Pabna,Rajshahi,29.76,21.85,25.8,67.02,4.76,10.88,3.3,3.38,2.66,25.67,60.05,57.37,64.98,64.95,203,1423.14,0.25,0
3/4/2025,Pabna,Rajshahi,30.73,24.35,27.54,63.52,2.36,14.12,1.1,3.21,0.77,25.55,60.12,53.05,50.05,59.97,198,1423.14,0.25,0
3/5/2025,Pabna,Rajshahi,28.65,22.1,25.38,51.57,0.72,13.48,1.41,0.59,3.43,25.91,60.05,58,65.9,64.69,198,1423.14,0.25,0
3/6/2025,Pabna,Rajshahi,26.32,18.9,22.61,53.36,0.57,12.71,0.02,1.71,3.45,25.35,59.54,63.83,66.95,56.87,191,1423.14,0.25,0
3/7/2025,Pabna,Rajshahi,30.87,23.62,27.24,55.02,4.24,12.36,0.13,0.21,1.2,25.42,58.58,56.33,67.33,51.39,196,1423.14,0.25,0
3/8/2025,Pabna,Rajshahi,31.67,24.14,27.9,61.3,2.75,15.22,3.17,1.29,2.95,26.07,58.42,65.1,69.53,55.35,199,1423.14,0.25,0
3/9/2025,Pabna,Rajshahi,34.37,25.24,29.8,60.43,2.13,15.55,2.18,1.44,3.15,25.61,59.31,54.19,50.44,67.99,205,1423.14,0.25,0
3/10/2025,Pabna,Rajshahi,32.86,24.81,28.83,69.88,2.02,17.53,1.52,3.3,1.12,26.61,58.89,66.5,57.37,63.53,219,1423.14,0.25,0
3/11/2025,Pabna,Rajshahi,26.29,17.92,22.11,65.37,4.35,14.79,3,1.1,1.06,27.04,59.3,63.99,53.05,61.24,215,1423.14,0.25,0
3/12/2025,Pabna,Rajshahi,26.31,16.54,21.42,50.3,0.44,16.79,1.49,1.41,3.38,26.27,59.56,55.14,58,64.98,213,1423.14,0.25,1
3/13/2025,Pabna,Rajshahi,35.31,28.45,31.88,54.38,0.87,16.51,0.91,0.02,3.21,25.7,59.38,60.07,63.83,50.05,215,1423.14,0.25,0
3/14/2025,Pabna,Rajshahi,32.05,22.66,27.36,51.65,3.19,16.81,1.39,0.13,0.59,27.03,59.53,56.19,56.33,65.9,218,1423.14,0.25,0
3/15/2025,Pabna,Rajshahi,26.65,19.78,23.21,63.48,3.05,15.76,2.42,3.17,1.71,27.04,59.05,55.03,65.1,66.95,212,1423.14,0.25,0
3/16/2025,Pabna,Rajshahi,31.92,24.23,28.08,67.05,1.49,16.06,0.15,2.18,0.21,26.37,59.36,63.4,54.19,67.33,198,1423.14,0.25,0
3/17/2025,Pabna,Rajshahi,34.8,25.92,30.36,68.59,4.89,15.41,4.76,1.52,1.29,26.13,60.3,67.02,66.5,69.53,184,1423.14,0.25,0
3/18/2025,Pabna,Rajshahi,31.08,24.3,27.69,50.33,2.11,18.28,2.36,3,1.44,26.34,60.12,63.52,63.99,50.44,188,1423.14,0.25,0
3/19/2025,Pabna,Rajshahi,34.6,29.26,31.93,52.1,3.88,16.03,0.72,1.49,3.3,27.14,57.97,51.57,55.14,57.37,201,1423.14,0.25,0
3/20/2025,Pabna,Rajshahi,33.07,27.39,30.23,60.99,0.63,19.47,0.57,0.91,1.1,28.64,58.23,53.36,60.07,53.05,197,1423.14,0.25,0
3/21/2025,Pabna,Rajshahi,29.35,20.67,25.01,51.71,4.08,19.24,4.24,1.39,1.41,28.41,59.17,55.02,56.19,58,209,1423.14,0.25,0
3/22/2025,Pabna,Rajshahi,31.71,21.85,26.78,55.9,0.02,20.12,2.75,2.42,0.02,28.07,59.18,61.3,55.03,63.83,217,1423.14,0.25,0
3/23/2025,Pabna,Rajshahi,32.72,24.88,28.8,50.79,4.31,17.1,2.13,0.15,0.13,28.58,58.1,60.43,63.4,56.33,220,1423.14,0.25,0
3/24/2025,Pabna,Rajshahi,27.61,17.78,22.69,66.44,2.12,19.92,2.02,4.76,3.17,28.69,55.77,69.88,67.02,65.1,223,1423.14,0.25,0
3/25/2025,Pabna,Rajshahi,32.44,22.88,27.66,59.41,3.67,17.15,4.35,2.36,2.18,27.59,55.47,65.37,63.52,54.19,217,1423.14,0.25,0
3/26/2025,Pabna,Rajshahi,27.12,17.45,22.29,63.93,0.07,18.71,0.44,0.72,1.52,27.59,56.76,50.3,51.57,66.5,192,1423.14,0.25,0
3/27/2025,Pabna,Rajshahi,34.45,26.41,30.43,69.12,3.46,14.9,0.87,0.57,3,26.21,58.45,54.38,53.36,63.99,201,1423.14,0.25,0
3/28/2025,Pabna,Rajshahi,35.86,29.02,32.44,51.36,0.45,17.73,3.19,4.24,1.49,26.24,59.61,51.65,55.02,55.14,185,1423.14,0.25,0
3/29/2025,Pabna,Rajshahi,32.55,26.1,29.33,58.24,1.93,14.11,3.05,2.75,0.91,27.3,59.56,63.48,61.3,60.07,178,1423.14,0.25,0
3/30/2025,Pabna,Rajshahi,30.18,22.02,26.1,69.42,3.97,16.01,1.49,2.13,1.39,27.66,59.9,67.05,60.43,56.19,192,1423.14,0.25,0
3/31/2025,Pabna,Rajshahi,33.87,26.4,30.13,56.4,4.19,15.67,4.89,2.02,2.42,27.28,62.56,68.59,69.88,55.03,200,1423.14,0.25,0
4/1/2025,Pabna,Rajshahi,29.26,19.99,24.63,76.8,13.21,17.73,2.11,4.35,0.15,28.34,61.13,50.33,65.37,63.4,203,1423.14,0.25,0
4/2/2025,Pabna,Rajshahi,31.69,22.8,27.25,76.25,8.71,27.27,3.88,0.44,4.76,27.91,63.61,52.1,50.3,67.02,236,1423.14,0.25,0
4/3/2025,Pabna,Rajshahi,31.01,24.1,27.56,70.41,14.59,35.91,0.63,0.87,2.36,28.61,65.37,60.99,54.38,63.52,245,1423.14,0.25,0
4/4/2025,Pabna,Rajshahi,26.55,16.79,21.67,67.75,6.55,47.04,4.08,3.19,0.72,28.2,65.55,51.71,51.65,51.57,271,1423.14,0.25,0
4/5/2025,Pabna,Rajshahi,36.47,29.93,33.2,73.81,8.2,53.14,0.02,3.05,0.57,26.67,67.9,55.9,63.48,53.36,280,1423.14,0.25,0
4/6/2025,Pabna,Rajshahi,32.44,24.49,28.46,77.4,13.03,59.41,4.31,1.49,4.24,27.22,70.12,50.79,67.05,55.02,300,1423.14,0.25,0
4/7/2025,Pabna,Rajshahi,28.37,20.79,24.58,79.55,11.53,68.47,2.12,4.89,2.75,27.56,71.26,66.44,68.59,61.3,302,1423.14,0.25,0
4/8/2025,Pabna,Rajshahi,36.16,27.46,31.81,66.69,13.84,75.81,3.67,2.11,2.13,26.76,74.57,59.41,50.33,60.43,314,1423.14,0.25,0
4/9/2025,Pabna,Rajshahi,25.46,17.47,21.47,75.27,8.51,76.45,0.07,3.88,2.02,27.79,73.12,63.93,52.1,69.88,310,1423.14,0.25,0
4/10/2025,Pabna,Rajshahi,26.27,19.79,23.03,78.86,14.51,76.24,3.46,0.63,4.35,26.96,72.98,69.12,60.99,65.37,326,1423.14,0.25,0
4/11/2025,Pabna,Rajshahi,33.91,25.18,29.54,77.66,8.09,76.16,0.45,4.08,0.44,26.32,74.19,51.36,51.71,50.3,328,1423.14,0.25,0
4/12/2025,Pabna,Rajshahi,32.25,24.38,28.32,67.09,6.61,77.7,1.93,0.02,0.87,27.44,75.61,58.24,55.9,54.38,335,1423.14,0.25,0
4/13/2025,Pabna,Rajshahi,28.82,23,25.91,67.23,8.64,76.11,3.97,4.31,3.19,26.74,74.65,69.42,50.79,51.65,326,1423.14,0.25,1
4/14/2025,Pabna,Rajshahi,33.18,23.5,28.34,74.13,6.5,71.73,4.19,2.12,3.05,26.38,73.19,56.4,66.44,63.48,331,1423.14,0.25,0
4/15/2025,Pabna,Rajshahi,32.46,24.74,28.6,78.43,9.06,66.7,13.21,3.67,1.49,26.92,72.42,76.8,59.41,67.05,338,1423.14,0.25,0
4/16/2025,Pabna,Rajshahi,33.64,27.49,30.57,74.69,12.12,61.92,8.71,0.07,4.89,26.46,74.1,76.25,63.93,68.59,324,1423.14,0.25,0
4/17/2025,Pabna,Rajshahi,26.47,19.27,22.87,74.81,14.79,65.53,14.59,3.46,2.11,27.76,74.01,70.41,69.12,50.33,315,1423.14,0.25,0
4/18/2025,Pabna,Rajshahi,36.5,27.38,31.94,73.28,8.39,65.81,6.55,0.45,3.88,27.74,73.43,67.75,51.36,52.1,319,1423.14,0.25,0
4/19/2025,Pabna,Rajshahi,29.69,22.16,25.92,73.82,12.17,66.11,8.2,1.93,0.63,28.08,72.81,73.81,58.24,60.99,328,1423.14,0.25,0
4/20/2025,Pabna,Rajshahi,31.59,25.09,28.34,77.33,8.13,71.67,13.03,3.97,4.08,27.74,73.77,77.4,69.42,51.71,324,1423.14,0.25,0
4/21/2025,Pabna,Rajshahi,28.01,18.13,23.07,70.33,14.81,71.16,11.53,4.19,0.02,28.08,75.21,79.55,56.4,55.9,318,1423.14,0.25,0
4/22/2025,Pabna,Rajshahi,26.97,18.35,22.66,79.23,9.91,79.47,13.84,13.21,4.31,27.33,74.67,66.69,76.8,50.79,314,1423.14,0.25,0
4/23/2025,Pabna,Rajshahi,34.88,29.13,32,71.85,10.48,80.32,8.51,8.71,2.12,26.48,74.78,75.27,76.25,66.44,323,1423.14,0.25,0
4/24/2025,Pabna,Rajshahi,28.02,21.62,24.82,69.32,11.14,78.68,14.51,14.59,3.67,26.69,74.38,78.86,70.41,59.41,325,1423.14,0.25,0
4/25/2025,Pabna,Rajshahi,27.52,21.57,24.54,79.37,14.07,75.03,8.09,6.55,0.07,26.96,73.59,77.66,67.75,63.93,324,1423.14,0.25,0
4/26/2025,Pabna,Rajshahi,32.87,25.64,29.26,71.33,13.38,80.71,6.61,8.2,3.46,25.91,74.46,67.09,73.81,69.12,321,1423.14,0.25,0
4/27/2025,Pabna,Rajshahi,36.81,29.86,33.34,73.4,10.8,81.92,8.64,13.03,0.45,26.38,74.11,67.23,77.4,51.36,330,1423.14,0.25,0
4/28/2025,Pabna,Rajshahi,34.55,24.74,29.64,71.35,7.48,84.59,6.5,11.53,1.93,27.1,73.55,74.13,79.55,58.24,337,1423.14,0.25,0
4/29/2025,Pabna,Rajshahi,30.49,23.54,27.02,70.26,14.17,77.26,9.06,13.84,3.97,28.04,73.69,78.43,66.69,69.42,347,1423.14,0.25,0
4/30/2025,Pabna,Rajshahi,29.13,20.93,25.03,76.55,14.29,81.52,12.12,8.51,4.19,28.66,72.41,74.69,75.27,56.4,357,1423.14,0.25,0
5/1/2025,Pabna,Rajshahi,26.6,17.55,22.08,65.85,5.59,85.33,14.79,14.51,13.21,27.66,73.08,74.81,78.86,76.8,353,1423.14,0.25,0
5/2/2025,Pabna,Rajshahi,26.1,20.31,23.21,75.43,8.44,79.79,8.39,8.09,8.71,27.27,72.59,73.28,77.66,76.25,339,1423.14,0.25,0
5/3/2025,Pabna,Rajshahi,36.79,27.97,32.38,74.03,5.2,74.16,12.17,6.61,14.59,27.08,72.02,73.82,67.09,70.41,339,1423.14,0.25,0
5/4/2025,Pabna,Rajshahi,31.14,22.18,26.66,70.19,6.79,65.98,8.13,8.64,6.55,27.53,72.41,77.33,67.23,67.75,330,1423.14,0.25,0
5/5/2025,Pabna,Rajshahi,31.03,22.94,26.99,72.18,7.54,61.97,14.81,6.5,8.2,26.57,71.95,70.33,74.13,73.81,324,1423.14,0.25,0
5/6/2025,Pabna,Rajshahi,25.55,17.12,21.33,66.35,8.83,62.04,9.91,9.06,13.03,26.19,72.07,79.23,78.43,77.4,326,1423.14,0.25,0
5/7/2025,Pabna,Rajshahi,35.62,29.65,32.63,70.52,11.74,56.69,10.48,12.12,11.53,25.38,71.51,71.85,74.69,79.55,317,1423.14,0.25,0
5/8/2025,Pabna,Rajshahi,29.5,23.43,26.46,74.21,8.26,54.14,11.14,14.79,13.84,26.47,70.65,69.32,74.81,66.69,328,1423.14,0.25,0
5/9/2025,Pabna,Rajshahi,36.43,29.64,33.04,71.81,6.77,56.81,14.07,8.39,8.51,27.1,71.85,79.37,73.28,75.27,325,1423.14,0.25,0
5/10/2025,Pabna,Rajshahi,35.86,27.16,31.51,66.3,11.62,55.14,13.38,12.17,14.51,28.5,71.33,71.33,73.82,78.86,336,1423.14,0.25,0
5/11/2025,Pabna,Rajshahi,32.68,23.62,28.15,77.44,7.23,61.56,10.8,8.13,8.09,28.38,70.22,73.4,77.33,77.66,345,1423.14,0.25,0
5/12/2025,Pabna,Rajshahi,30.77,22.89,26.83,70.69,5.89,61.99,7.48,14.81,6.61,28.59,71.26,71.35,70.33,67.09,353,1423.14,0.25,0
5/13/2025,Pabna,Rajshahi,27.69,19.08,23.38,78.15,12.69,60.34,14.17,9.91,8.64,28.56,71.05,70.26,79.23,67.23,333,1423.14,0.25,0
5/14/2025,Pabna,Rajshahi,26.44,20.65,23.54,68.91,11.6,64.2,14.29,10.48,6.5,28.86,72.73,76.55,71.85,74.13,344,1423.14,0.25,0
5/15/2025,Pabna,Rajshahi,36.61,27.01,31.81,73.83,13.9,64.07,5.59,11.14,9.06,27.56,72.5,65.85,69.32,78.43,332,1423.14,0.25,0
5/16/2025,Pabna,Rajshahi,26.2,17.83,22.01,73.66,13.61,69.7,8.44,14.07,12.12,28.32,72.45,75.43,79.37,74.69,342,1423.14,0.25,0
5/17/2025,Pabna,Rajshahi,27.47,17.94,22.71,77.39,10.1,76.54,5.2,13.38,14.79,26.75,72.71,74.03,71.33,74.81,332,1423.14,0.25,0
5/18/2025,Pabna,Rajshahi,33.65,26.24,29.95,65.84,5.67,75.02,6.79,10.8,8.39,25.49,74.29,70.19,73.4,73.28,336,1423.14,0.25,0
5/19/2025,Pabna,Rajshahi,34.7,29.04,31.87,77.49,6.35,73.47,7.54,7.48,12.17,25.75,72.64,72.18,71.35,73.82,336,1423.14,0.25,0
5/20/2025,Pabna,Rajshahi,25.93,18.41,22.17,77.71,7.31,73.93,8.83,14.17,8.13,26.47,73.61,66.35,70.26,77.33,354,1423.14,0.25,0
5/21/2025,Pabna,Rajshahi,28.02,18.43,23.23,74.43,12.15,68.54,11.74,14.29,14.81,26.29,73.55,70.52,76.55,70.33,344,1423.14,0.25,0
5/22/2025,Pabna,Rajshahi,32.38,23.78,28.08,72.96,8.45,69.09,8.26,5.59,9.91,26.25,74.34,74.21,65.85,79.23,348,1423.14,0.25,0
5/23/2025,Pabna,Rajshahi,31.53,25.94,28.74,66.55,14.34,63.64,6.77,8.44,10.48,25.72,74.21,71.81,75.43,71.85,360,1423.14,0.25,0
5/24/2025,Pabna,Rajshahi,29.45,24.33,26.89,68.93,11.67,64.37,11.62,5.2,11.14,26.68,73.2,66.3,74.03,69.32,370,1423.14,0.25,0
5/25/2025,Pabna,Rajshahi,26.31,18.58,22.45,75.64,5.36,65.94,7.23,6.79,14.07,27.27,71.99,77.44,70.19,79.37,355,1423.14,0.25,1
5/26/2025,Pabna,Rajshahi,30.37,20.52,25.44,69.54,6.86,65.63,5.89,7.54,13.38,26.2,73.39,70.69,72.18,71.33,350,1423.14,0.25,0
5/27/2025,Pabna,Rajshahi,31.69,22.82,27.25,76.91,14.63,66.14,12.69,8.83,10.8,25.29,72.25,78.15,66.35,73.4,333,1423.14,0.25,0
5/28/2025,Pabna,Rajshahi,29.77,24.29,27.03,79.65,8.69,73.46,11.6,11.74,7.48,26.01,72.14,68.91,70.52,71.35,345,1423.14,0.25,0
5/29/2025,Pabna,Rajshahi,30.39,20.58,25.48,68.94,7.62,70,13.9,8.26,14.17,26.55,72.88,73.83,74.21,70.26,346,1423.14,0.25,0
5/30/2025,Pabna,Rajshahi,33.13,27.02,30.08,71.91,5.21,69.17,13.61,6.77,14.29,26.18,72.31,73.66,71.81,76.55,316,1423.14,0.25,0
5/31/2025,Pabna,Rajshahi,33.51,25.01,29.26,75.4,11.48,60.04,10.1,11.62,5.59,26.38,73.07,77.39,66.3,65.85,309,1423.14,0.25,0
6/1/2025,Pabna,Rajshahi,32.63,24.04,28.33,81,30.21,59.85,5.67,7.23,8.44,26.71,74,65.84,77.44,75.43,314,1423.14,0.25,0
6/2/2025,Pabna,Rajshahi,36.29,31.24,33.77,76.35,37.14,84.7,6.35,5.89,5.2,27.55,74.77,77.49,70.69,74.03,339,1423.14,0.25,0
6/3/2025,Pabna,Rajshahi,35.49,27.72,31.6,87.11,21.52,114.98,7.31,12.69,6.79,28.74,75.74,77.71,78.15,70.19,364,1423.14,0.25,0
6/4/2025,Pabna,Rajshahi,29.57,21.71,25.64,78.01,32.14,121.87,12.15,11.6,7.54,29.36,77.19,74.43,68.91,72.18,398,1423.14,0.25,0
6/5/2025,Pabna,Rajshahi,29.92,22.65,26.29,85.58,18.95,145.31,8.45,13.9,8.83,29.17,76.96,72.96,73.83,66.35,424,1423.14,0.25,0
6/6/2025,Pabna,Rajshahi,34.57,24.83,29.7,77.52,17.61,156.64,14.34,13.61,11.74,29.28,79.34,66.55,73.66,70.52,483,1423.14,0.25,0
6/7/2025,Pabna,Rajshahi,29.12,19.49,24.3,88.88,37.61,169.04,11.67,10.1,8.26,29.23,80.14,68.93,77.39,74.21,509,1423.14,0.25,0
6/8/2025,Pabna,Rajshahi,34.03,28.04,31.03,75.64,36.99,195.17,5.36,5.67,6.77,28.52,82.06,75.64,65.84,71.81,563,1423.14,0.25,0
6/9/2025,Pabna,Rajshahi,25.5,20.41,22.96,84.95,13.44,201.95,6.86,6.35,11.62,28.9,81.3,69.54,77.49,66.3,575,1423.14,0.25,0
6/10/2025,Pabna,Rajshahi,29.4,24.15,26.77,75.45,27.82,178.25,14.63,7.31,7.23,27.36,82.53,76.91,77.71,77.44,574,1423.14,0.25,0
6/11/2025,Pabna,Rajshahi,36.24,29.45,32.85,84.72,15.22,184.55,8.69,12.15,5.89,26.67,80.86,79.65,74.43,70.69,555,1423.14,0.25,1
6/12/2025,Pabna,Rajshahi,25.73,15.92,20.83,79.61,28.85,167.63,7.62,8.45,12.69,27.7,81.82,68.94,72.96,78.15,565,1423.14,0.25,1
6/13/2025,Pabna,Rajshahi,26.94,18.08,22.51,76.21,38.23,177.54,5.21,14.34,11.6,26.92,80.97,71.91,66.55,68.91,541,1423.14,0.25,0
6/14/2025,Pabna,Rajshahi,31.72,26.53,29.13,77.82,19.72,198.16,11.48,11.67,13.9,25.89,80.78,75.4,68.93,73.83,538,1423.14,0.25,0
6/15/2025,Pabna,Rajshahi,28.73,21.31,25.02,77.18,36.82,180.28,30.21,5.36,13.61,26.58,79.2,81,75.64,73.66,520,1423.14,0.25,3
6/16/2025,Pabna,Rajshahi,33.28,25.53,29.4,89.1,19.17,180.11,37.14,6.86,10.1,25.72,79.42,76.35,69.54,77.39,507,1423.14,0.25,4
6/17/2025,Pabna,Rajshahi,25.46,16.77,21.12,89.82,32.86,185.84,21.52,14.63,5.67,26.64,80.01,87.11,76.91,65.84,520,1423.14,0.25,2
6/18/2025,Pabna,Rajshahi,35.84,30.19,33.02,83.69,15.93,190.87,32.14,8.69,6.35,25.84,82.07,78.01,79.65,77.49,520,1423.14,0.25,0
6/19/2025,Pabna,Rajshahi,31.6,24.79,28.2,89.01,26.4,191.59,18.95,7.62,7.31,25.86,81.92,85.58,68.94,77.71,514,1423.14,0.25,1
6/20/2025,Pabna,Rajshahi,34.99,29.73,32.36,77.67,33.3,189.13,17.61,5.21,12.15,26.91,83.26,77.52,71.91,74.43,521,1423.14,0.25,0
6/21/2025,Pabna,Rajshahi,29.93,21.73,25.83,77.52,24.62,184.2,37.61,11.48,8.45,28.32,83.47,88.88,75.4,72.96,507,1423.14,0.25,1
6/22/2025,Pabna,Rajshahi,25.82,20.72,23.27,75.23,38.62,189.09,36.99,30.21,14.34,27.85,83.43,75.64,81,66.55,515,1423.14,0.25,0
6/23/2025,Pabna,Rajshahi,28.68,23.58,26.13,87.38,18.03,190.89,13.44,37.14,11.67,27.6,83.15,84.95,76.35,68.93,529,1423.14,0.25,0
6/24/2025,Pabna,Rajshahi,27.41,18.05,22.73,84.56,26.56,189.76,27.82,21.52,5.36,27.13,82.9,75.45,87.11,75.64,516,1423.14,0.25,6
6/25/2025,Pabna,Rajshahi,25.07,18.14,21.61,89.03,30.51,183.46,15.22,32.14,6.86,27.36,82.15,84.72,78.01,69.54,535,1423.14,0.25,2
6/26/2025,Pabna,Rajshahi,28.89,19.3,24.1,85.72,35.51,198.04,28.85,18.95,14.63,25.73,82.92,79.61,85.58,76.91,551,1423.14,0.25,2
6/27/2025,Pabna,Rajshahi,26.72,18.35,22.54,85.6,21.85,207.14,38.23,17.61,8.69,25.15,82.44,76.21,77.52,79.65,556,1423.14,0.25,0
